timestamp,model_name,mse,out_of_sample_r2
2025-05-29 22:42:58,XGBoost,0.07581580144160978,-0.004845741542108595
2025-05-29 22:46:30,CatBoost,0.07598749601191702,-0.007121343125665147
2025-05-30 01:17:28,linear_regression_ols,0.03450895298097206,-0.0009904633014861108
2025-05-30 01:18:10,lightgbm,23,0.034467376030694725,0.00021554636052023568
2025-05-30 01:24:57,elasticnet_cv,0.001183411247145928,0.03450378296376953,-0.0008404982208969347
2025-05-30 01:50:48,tabnet,0.034501438009210336,-0.0007724788535192761
2025-05-30 02:33:36,TabTransformer,0.07589196413755417,-0.005855202674865723
2025-05-30 02:33:36,TabTransformer,0.07589196413755417,-0.005855202674865723
